procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2085672  32776 933700    0    0     0    54  804 1705 60 40  0  0  0 2019-10-29 02:31:19
 2  0      0 2084488  32784 933756    0    0     0     5  815 1743 61 39  0  0  0 2019-10-29 02:31:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2085804  32792 933808    0    0     0     3  790 1718 59 41  0  0  0 2019-10-29 02:31:29
 1  0      0 2084436  32800 933852    0    0     0     5  799 1729 59 41  0  0  0 2019-10-29 02:31:34
 2  0      0 2086068  32808 933904    0    0     0    47  779 1712 58 42  0  0  0 2019-10-29 02:31:39
 1  0      0 2083740  32816 933948    0    0     0     9  730 1610 60 40  0  0  0 2019-10-29 02:31:44
 1  0      0 2085924  32824 933996    0    0     0     3  834 1857 59 41  0  0  0 2019-10-29 02:31:49
 1  0      0 2084908  32832 934052    0    0     0     3  832 1839 60 40  0  0  0 2019-10-29 02:31:54
 1  0      0 2084092  32840 934104    0    0     0     3  844 1841 57 43  0  0  0 2019-10-29 02:31:59
 1  0      0 2085600  32848 934152    0    0     0     3  760 1683 58 42  0  0  0 2019-10-29 02:32:04
 1  0      0 2084384  32856 934216    0    0     0    58  790 1764 62 38  0  0  0 2019-10-29 02:32:09
 2  0      0 2083332  32864 934264    0    0     0    11  835 1871 59 41  0  0  0 2019-10-29 02:32:14
 2  0      0 2084964  32872 934308    0    0     0     3  776 1695 58 42  0  0  0 2019-10-29 02:32:19
 1  0      0 2083876  32880 934352    0    0     0     3  820 1803 59 41  0  0  0 2019-10-29 02:32:24
 1  0      0 2082888  32888 934404    0    0     0     3  843 1867 57 43  0  0  0 2019-10-29 02:32:29
 1  0      0 2084872  32896 934460    0    0     0     3  833 1857 59 41  0  0  0 2019-10-29 02:32:34
 2  0      0 2083912  32904 934516    0    0     0    56  867 1958 58 42  0  0  0 2019-10-29 02:32:39
 1  0      0 2082832  32912 934580    0    0     0     6  788 1793 61 39  0  0  0 2019-10-29 02:32:44
 1  0      0 2084432  32920 934628    0    0     0    14  798 1800 56 44  0  0  0 2019-10-29 02:32:49
 1  0      0 2083668  32928 934680    0    0     0     3  826 1852 58 42  0  0  0 2019-10-29 02:32:54
 1  0      0 2083140  32936 934728    0    0     0     3  865 1975 60 40  0  0  0 2019-10-29 02:32:59
 1  0      0 2084748  32944 934780    0    0     0     3  754 1715 57 43  0  0  0 2019-10-29 02:33:04
 1  0      0 2083572  32952 934832    0    0     0     3  792 1768 59 41  0  0  0 2019-10-29 02:33:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2082516  32960 934896    0    0     0    60  805 1818 56 44  0  0  0 2019-10-29 02:33:14
 2  0      0 2082164  32968 934956    0    0     0     3  883 2030 59 41  0  0  0 2019-10-29 02:33:19
 1  0      0 2084600  32976 935012    0    0     0     8  868 1993 59 41  0  0  0 2019-10-29 02:33:24
 2  0      0 2083832  32984 935068    0    0     0     6  840 1953 60 40  0  0  0 2019-10-29 02:33:29
 3  0      0 2082712  32992 935120    0    0     0     3  798 1832 57 43  0  0  0 2019-10-29 02:33:34
 2  0      0 2084896  33000 935168    0    0     0     3  819 1855 61 39  0  0  0 2019-10-29 02:33:39
 1  0      0 2084100  33008 935236    0    0     0    62  849 1942 59 41  0  0  0 2019-10-29 02:33:44
 1  0      0 2084556  33016 935280    0    0     0     3  666 1454 60 40  0  0  0 2019-10-29 02:33:49
 1  0      0 2083440  33024 935320    0    0     0     3  826 1825 58 42  0  0  0 2019-10-29 02:33:54
 3  0      0 2082940  33032 935384    0    0     0    10  906 2042 56 44  0  0  0 2019-10-29 02:33:59
 1  0      0 2082372  33040 935448    0    0     0    50  860 1909 58 42  0  0  0 2019-10-29 02:34:04
 1  0      0 2081804  33048 935500    0    0     0     3  856 1961 57 43  0  0  0 2019-10-29 02:34:09
 1  0      0 2084116  33056 935556    0    0     0     3  811 1823 58 42  0  0  0 2019-10-29 02:34:14
 1  0      0 2083388  33064 935608    0    0     0     3  846 1926 59 41  0  0  0 2019-10-29 02:34:19
 1  0      0 2082588  33068 935672    0    0     0     3  817 1886 58 42  0  0  0 2019-10-29 02:34:24
 3  0      0 2081808  33076 935728    0    0     0     3  850 1927 58 42  0  0  0 2019-10-29 02:34:29
 1  0      0 2083316  33084 935792    0    0     0    62  751 1635 59 41  0  0  0 2019-10-29 02:34:34
 1  0      0 2082456  33092 935844    0    0     0    10  853 1913 58 42  0  0  0 2019-10-29 02:34:39
 1  0      0 2081720  33100 935900    0    0     0     3  829 1901 60 40  0  0  0 2019-10-29 02:34:44
 4  0      0 2080796  33108 935952    0    0     0     3  824 1821 61 39  0  0  0 2019-10-29 02:34:49
 1  0      0 2083292  33108 936020    0    0     0     0  850 1931 58 42  0  0  0 2019-10-29 02:34:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 2082556  33116 936080    0    0     0     3  861 1975 58 42  0  0  0 2019-10-29 02:34:59
 1  0      0 2081160  33124 936140    0    0     0    59  805 1864 58 42  0  0  0 2019-10-29 02:35:04
 1  0      0 2083052  33132 936192    0    0     0     9  772 1690 59 41  0  0  0 2019-10-29 02:35:09
 1  0      0 2082100  33136 936248    0    0     0    13  808 1830 59 41  0  0  0 2019-10-29 02:35:14
 2  0      0 2080932  33144 936296    0    0     0     3  777 1729 59 41  0  0  0 2019-10-29 02:35:19
 1  0      0 2083052  33148 936348    0    0     0     3  804 1816 54 46  0  0  0 2019-10-29 02:35:24
 1  0      0 2082448  33156 936416    0    0     0    52  876 1988 57 43  0  0  0 2019-10-29 02:35:29
 1  0      0 2081984  33164 936472    0    0     0     5  852 1971 59 41  0  0  0 2019-10-29 02:35:34
 1  0      0 2081236  33168 936532    0    0     0     3  846 1938 61 39  0  0  0 2019-10-29 02:35:39
 1  0      0 2080404  33172 936584    0    0     0     3  807 1902 59 41  0  0  0 2019-10-29 02:35:44
 1  0      0 2082104  33180 936632    0    0     0     3  799 1713 61 39  0  0  0 2019-10-29 02:35:49
 1  0      0 2081464  33184 936692    0    0     0     3  842 1916 61 39  0  0  0 2019-10-29 02:35:54
 1  0      0 2080440  33192 936752    0    0     0    60  806 1823 58 42  0  0  0 2019-10-29 02:35:59
 1  0      0 2082524  33200 936804    0    0     0     7  830 1878 58 42  0  0  0 2019-10-29 02:36:04
 1  0      0 2081344  33204 936868    0    0     0     3  807 1915 58 42  0  0  0 2019-10-29 02:36:09
 1  0      0 2081192  33212 936916    0    0     0     8  893 2073 58 42  0  0  0 2019-10-29 02:36:14
 1  0      0 2080408  33216 936980    0    0     0     3  817 1881 56 44  0  0  0 2019-10-29 02:36:19
 1  0      0 2079968  33220 937040    0    0     0     3  858 2005 56 44  0  0  0 2019-10-29 02:36:24
 1  0      0 2081992  33228 937096    0    0     0    61  808 1783 56 44  0  0  0 2019-10-29 02:36:29
 2  0      0 2080968  33236 937156    0    0     0     5  805 1806 57 43  0  0  0 2019-10-29 02:36:34
 1  0      0 2079828  33244 937212    0    0     0     8  793 1805 58 42  0  0  0 2019-10-29 02:36:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2081940  33252 937260    0    0     0    10  804 1823 58 42  0  0  0 2019-10-29 02:36:44
 1  0      0 2080788  33260 937308    0    0     0     3  796 1782 57 43  0  0  0 2019-10-29 02:36:49
 1  0      0 2079604  33268 937368    0    0     0     3  773 1802 56 44  0  0  0 2019-10-29 02:36:54
 1  0      0 2079192  33276 937436    0    0     0    53  889 1968 60 40  0  0  0 2019-10-29 02:36:59
 2  0      0 2081496  33284 937488    0    0     0     3  822 1818 60 40  0  0  0 2019-10-29 02:37:04
 1  0      0 2080280  33292 937536    0    0     0     3  795 1760 58 42  0  0  0 2019-10-29 02:37:09
 1  0      0 2082012  33300 937588    0    0     0     3  775 1760 58 42  0  0  0 2019-10-29 02:37:14
 1  0      0 2080608  33308 937644    0    0     0     8  810 1825 57 43  0  0  0 2019-10-29 02:37:19
 1  0      0 2079848  33316 937704    0    0     0     3  815 1904 58 42  0  0  0 2019-10-29 02:37:24
 3  0      0 2079088  33324 937772    0    0     0    60  847 1881 56 44  0  0  0 2019-10-29 02:37:29
 1  0      0 2080760  33332 937820    0    0     0    14  753 1653 61 39  0  0  0 2019-10-29 02:37:34
 1  0      0 2079464  33340 937868    0    0     0     3  770 1725 59 41  0  0  0 2019-10-29 02:37:39
 2  0      0 2081580  33344 937924    0    0     0     3  817 1883 57 43  0  0  0 2019-10-29 02:37:44
 1  0      0 2080368  33348 937980    0    0     0     3  804 1867 62 38  0  0  0 2019-10-29 02:37:49
 2  0      0 2777524  33356 764516    0    0     0    36  306  259 57 43  0  0  0 2019-10-29 02:37:54
 2  0      0 2725276  33364 764568    0    0     0    58  295  665 61 39  0  0  0 2019-10-29 02:37:59
 3  0      0 2705532  33364 764568    0    0     0     3  299  674 61 39  0  0  0 2019-10-29 02:38:04
 1  0      0 2650220  33372 764556    0    0     1    37  313  555 61 39  0  0  0 2019-10-29 02:38:09
 1  0      0 2652080  33372 764544    0    0     0     8  298  105 60 40  0  0  0 2019-10-29 02:38:14
 1  0      0 2652080  33376 764528    0    0     0     2  299  109 56 44  0  0  0 2019-10-29 02:38:19
 1  0      0 2652072  33376 764536    0    0     0     1  299  137 57 43  0  0  0 2019-10-29 02:38:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 2496716  33388 838796    0    0     0    49  690 4267 57 43  0  0  0 2019-10-29 02:38:29
 3  0      0 2254280  33400 1010236    0    0     0 24250  555 2887 56 44  0  0  0 2019-10-29 02:38:34
 3  0      0 2147548  33424 1035912    0    0     0   374  300  369 62 38  0  0  0 2019-10-29 02:38:39
 4  0      0 2087412  33432 1047512    0    0     0  6378  320  535 64 36  0  0  0 2019-10-29 02:38:44
 3  0      0 2082876  33440 1051988    0    0     0     3  301  364 64 36  0  0  0 2019-10-29 02:38:49
 3  0      0 2084876  33444 1057188    0    0     0     3  298  272 67 33  0  0  0 2019-10-29 02:38:54
 2  0      0 2088652  33452 1061072    0    0     0    19  300  258 66 34  0  0  0 2019-10-29 02:38:59
 1  0      0 2088392  33452 1061076    0    0     0 24254  380  236 59 41  0  0  0 2019-10-29 02:39:04
 1  0      0 2088576  33460 1061076    0    0     0     8  311  122 55 45  0  0  0 2019-10-29 02:39:09
 1  0      0 2088708  33464 1061072    0    0     0    22  299  108 55 45  0  0  0 2019-10-29 02:39:14
 1  0      0 2088708  33468 1061072    0    0     0     3  301  113 57 43  0  0  0 2019-10-29 02:39:19
 1  0      0 2088708  33468 1061072    0    0     0     0  298  106 55 45  0  0  0 2019-10-29 02:39:24
 1  0      0 2088616  33476 1061076    0    0     0  3136  310  112 56 44  0  0  0 2019-10-29 02:39:29
 1  0      0 2088732  33484 1061080    0    0     0    10  303  141 56 44  0  0  0 2019-10-29 02:39:34
 1  0      0 2088864  33484 1061084    0    0     0     0  301  121 57 43  0  0  0 2019-10-29 02:39:39
 1  0      0 2088904  33488 1061068    0    0     0     2  299  109 56 44  0  0  0 2019-10-29 02:39:44
 1  0      0 2088944  33492 1061068    0    0     0    11  301  112 56 44  0  0  0 2019-10-29 02:39:49
 1  0      0 2088952  33500 1061068    0    0     0     6  299  108 56 44  0  0  0 2019-10-29 02:39:54
 1  0      0 2089000  33500 1061076    0    0     0     6  300  110 54 46  0  0  0 2019-10-29 02:39:59
 2  0      0 2026716  33520 1061072    0    0     0     2  362  587 61 39  0  0  0 2019-10-29 02:40:04
 1  0      0 2040644  33528 1061076    0    0     0    10  301  127 58 42  0  0  0 2019-10-29 02:40:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2040652  33536 1061076    0    0     0     2  299  110 57 43  0  0  0 2019-10-29 02:40:14
 1  0      0 2040716  33536 1061072    0    0     0     0  303  116 57 43  0  0  0 2019-10-29 02:40:19
 1  0      0 2041004  33544 1061072    0    0     0     2  312  118 57 43  0  0  0 2019-10-29 02:40:24
 1  0      0 2041224  33548 1061084    0    0     0    18  322  134 55 45  0  0  0 2019-10-29 02:40:29
 1  0      0 2041296  33548 1061084    0    0     0     6  303  111 56 44  0  0  0 2019-10-29 02:40:34
 1  0      0 2041164  33552 1061096    0    0     0     4  304  147 53 47  0  0  0 2019-10-29 02:40:39
 1  0      0 2041080  33560 1061080    0    0     0     9  302  133 58 42  0  0  0 2019-10-29 02:40:44
 1  0      0 2040956  33568 1061084    0    0     0     2  305  122 54 46  0  0  0 2019-10-29 02:40:49
 1  0      0 2040996  33568 1061084    0    0     0     0  299  108 55 45  0  0  0 2019-10-29 02:40:54
 1  0      0 2040996  33572 1061076    0    0     0     2  301  114 56 44  0  0  0 2019-10-29 02:40:59
 1  0      0 2041012  33576 1061080    0    0     0    18  302  114 53 47  0  0  0 2019-10-29 02:41:04
 1  0      0 2041036  33576 1061080    0    0     0     0  301  112 56 44  0  0  0 2019-10-29 02:41:09
 1  0      0 2041036  33580 1061076    0    0     0     2  300  110 59 41  0  0  0 2019-10-29 02:41:14
 1  0      0 2041036  33584 1061076    0    0     0     2  302  113 55 45  0  0  0 2019-10-29 02:41:19
 2  0      0 2041068  33584 1061076    0    0     0     0  299  108 56 44  0  0  0 2019-10-29 02:41:24
 4  0      0 2042504  33596 1061084    0    0     0     2  326  247 56 44  0  0  0 2019-10-29 02:41:29
 1  0      0 2013744  33640 1061108    0    0     0    23  343  462 57 43  0  0  0 2019-10-29 02:41:34
 2  0      0 2010828  33668 1061108    0    0     0    11  333  362 60 40  0  0  0 2019-10-29 02:41:39
 1  0      0 2008848  33676 1061120    0    0     0    14  311  264 56 44  0  0  0 2019-10-29 02:41:44
 1  0      0 2005672  33700 1061132    0    0     0     8  381  541 57 43  0  0  0 2019-10-29 02:41:49
 1  0      0 2002232  33732 1061152    0    0     0    14  460  702 60 40  0  0  0 2019-10-29 02:41:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1991964  33748 1061168    0    0     0    14  474  782 61 39  0  0  0 2019-10-29 02:41:59
 1  0      0 1994748  33756 1061180    0    0     0    19  500  893 59 41  0  0  0 2019-10-29 02:42:04
 3  0      0 1993276  33776 1061200    0    0     0    13  524  961 61 39  0  0  0 2019-10-29 02:42:09
 1  0      0 1994260  33804 1061224    0    0     0    41  507  876 57 43  0  0  0 2019-10-29 02:42:14
 1  0      0 1992240  33836 1061248    0    0     0    15  529  987 63 37  0  0  0 2019-10-29 02:42:19
 3  0      0 1990828  33856 1061276    0    0     0    10  589 1146 58 42  0  0  0 2019-10-29 02:42:24
 1  0      0 1983488  33868 1061296    0    0     0    10  572 1112 62 38  0  0  0 2019-10-29 02:42:29
 2  0      0 1985056  33876 1061324    0    0     0    30  584 1133 63 37  0  0  0 2019-10-29 02:42:34
 1  0      0 1984268  33884 1061344    0    0     0     3  605 1225 62 38  0  0  0 2019-10-29 02:42:39
 2  0      0 1983512  33892 1061372    0    0     0    28  609 1227 59 41  0  0  0 2019-10-29 02:42:44
 2  0      0 1982904  33900 1061396    0    0     0     4  575 1111 59 41  0  0  0 2019-10-29 02:42:49
 1  0      0 1981280  33908 1061440    0    0     0     8  636 1312 62 38  0  0  0 2019-10-29 02:42:54
 1  0      0 1980724  33916 1061460    0    0     0    39  619 1272 58 42  0  0  0 2019-10-29 02:42:59
 1  0      0 1970092  33920 1061492    0    0     0     3  627 1247 57 43  0  0  0 2019-10-29 02:43:04
 1  0      0 1969320  33920 1061532    0    0     0     0  631 1318 59 41  0  0  0 2019-10-29 02:43:09
 2  0      0 1969200  33924 1061544    0    0     0    25  610 1227 62 38  0  0  0 2019-10-29 02:43:14
 1  0      0 1968488  33932 1061580    0    0     0     5  603 1179 60 40  0  0  0 2019-10-29 02:43:19
 1  0      0 1968256  33940 1061612    0    0     0     3  640 1324 56 44  0  0  0 2019-10-29 02:43:24
 1  0      0 1968228  33944 1061632    0    0     0     3  645 1315 61 39  0  0  0 2019-10-29 02:43:29
 1  0      0 1967568  33952 1061664    0    0     0     3  615 1183 61 39  0  0  0 2019-10-29 02:43:34
 1  0      0 1967488  33960 1061700    0    0     0     3  672 1403 57 43  0  0  0 2019-10-29 02:43:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 1967780  33968 1061736    0    0     0     3  672 1344 61 39  0  0  0 2019-10-29 02:43:44
 2  0      0 1968232  33976 1061780    0    0     0    43  679 1438 57 43  0  0  0 2019-10-29 02:43:49
 2  0      0 1968872  33984 1061816    0    0     0     7  682 1402 60 40  0  0  0 2019-10-29 02:43:54
 2  0      0 1965376  33988 1061856    0    0     0     3  696 1549 61 39  0  0  0 2019-10-29 02:43:59
 2  0      0 1965956  33996 1061896    0    0     0     8  705 1482 60 40  0  0  0 2019-10-29 02:44:04
 1  0      0 1966456  34004 1061928    0    0     0     3  669 1376 59 41  0  0  0 2019-10-29 02:44:09
 2  0      0 1967168  34012 1061964    0    0     0     3  721 1434 61 39  0  0  0 2019-10-29 02:44:14
 2  0      0 1967184  34020 1062012    0    0     0    45  650 1335 57 43  0  0  0 2019-10-29 02:44:19
 2  0      0 1967888  34028 1062052    0    0     0    10  685 1422 60 40  0  0  0 2019-10-29 02:44:24
 1  0      0 1961376  34036 1062080    0    0     0     4  673 1413 59 41  0  0  0 2019-10-29 02:44:29
 1  0      0 1958812  34044 1062156    0    0     0     5  751 1565 61 39  0  0  0 2019-10-29 02:44:34
